session_esm,modified_esm,ended_esm,created_esm,sleep_1,sleep_2,sad,calm,afraid,unrested,enthusiastic,angry,worried,subc_psycho,cheerful,irritated,active,event_pleasantness,homeo_hungry,homeo_craving,homeo_howmuch,homeo_full,eating_1,eating_2,eating_3,eating_4,alcohol,coffee,ple_control,ple_strange,ple_thoughts,ple_suspicion,ple_treatment,ple_perception,ple_thougtscontrol,ple_familiarstrange
YeKa1X1Wrz7z9mAkiIyCqdI3AI2SDTJw9dC45WEGn9kxdsVY462TFd6S9WeJrQDB,2021-04-22T08:09:49Z,2021-04-22T08:09:49Z,2021-04-22T08:08:02Z,7,10,1,5,1,1,2,1,1,1,3,1,1,7,1,1,2,1,2,1,2,1,0,1,1,4,1,1,1,1,1,1
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-22T08:10:03Z,2021-04-22T08:10:03Z,2021-04-22T08:08:40Z,NA,NA,1,5,1,1,4,1,3,1,5,1,6,6,1,1,4,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
Y8xUXMRP_EC3fnaB5Tt_9RYnJdrLCBoq5ALhwVHjQRMZftSHgqv6KT0_l6ZFZ9Bo,2021-04-22T08:11:53Z,2021-04-22T08:11:53Z,2021-04-22T08:09:12Z,8,8,1,3,1,1,4,1,5,1,4,1,3,4,2,2,2,3,1,2,3,1,0,1,1,1,1,1,1,1,1,1
LEbO9m3R6oxlv1Lg8kUmd776E-eUVLmauJ8DQH32tXBt6CHh1XfOIVXAfYlkPBI7,2021-04-22T08:11:03Z,2021-04-22T08:11:03Z,2021-04-22T08:09:48Z,NA,NA,2,3,2,1,3,1,4,1,3,1,4,4,4,4,4,1,1,1,1,1,0,2,2,1,1,1,1,1,2,1
m8wpJeaKo2VJWCk3RdXL7E_NA4l1wRu6H8BWZF61I6zOnfRVbcYNRY1e6xJrPdyR,2021-04-22T08:12:36Z,2021-04-22T08:12:36Z,2021-04-22T08:10:09Z,7,6,1,4,2,2,3,1,2,1,3,1,2,4,3,4,3,2,3,1,3,1,0,1,4,4,1,1,1,1,1,1
98a4_uBhUSrMNiFUXcAYQvcRPtaKUV6hzqGSn2TwBOOqlKy8u6wCXlTk-OJhBIBT,2021-04-22T08:12:15Z,2021-04-22T08:12:15Z,2021-04-22T08:10:33Z,NA,NA,1,1,1,3,1,2,3,1,1,1,1,4,1,1,2,1,1,1,2,1,0,1,1,3,1,1,1,2,1,1
M8gA3Np28mMu2PLVYhgt70tjfmfmgMqvHjgFz3cF9oZPgfHJdohy-k695J4KAfHG,2021-04-22T08:13:33Z,2021-04-22T08:13:33Z,2021-04-22T08:11:46Z,NA,NA,1,4,1,1,2,1,3,1,2,1,3,4,2,1,2,4,2,3,2,1,0,0,1,1,1,1,1,1,1,1
eSae9QApDeuFbVZJkNBR3fHv-ovRRoWfGN9g-92oWZW7e5mD2rTCE76JrH7A2woV,2021-04-22T08:13:15Z,2021-04-22T08:13:15Z,2021-04-22T08:11:53Z,NA,NA,2,5,2,1,1,1,2,1,3,1,1,5,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
fsx2hjKY4OSOA8A8wTjiXnbCW9KhKdwW7c2ICCW3rIVRgcQ17wnmcTnoB5wmDopx,2021-04-22T08:15:16Z,2021-04-22T08:15:16Z,2021-04-22T08:13:13Z,NA,NA,5,3,2,2,2,2,4,1,3,1,1,4,1,1,1,3,1,1,1,1,0,1,1,4,1,2,1,1,1,1
WfwH2mRTdvG7vG0hi5xRoz2TdHI5KKTIGngkqviumEobm3v2xrEV_vw6x2bdUYnL,2021-04-22T08:16:09Z,2021-04-22T08:16:09Z,2021-04-22T08:14:37Z,8,10,1,6,1,1,5,1,2,1,6,1,5,7,1,1,1,5,3,2,2,1,0,0,1,1,1,1,1,1,1,1
mlggkicJjUdh9XepSzcLkthpinEiwrP4AIWN10Z32yXY3k9EqKI7J8H2yEwItfsT,2021-04-22T08:16:26Z,2021-04-22T08:16:26Z,2021-04-22T08:15:21Z,NA,NA,1,6,1,1,5,1,2,1,5,1,5,6,3,3,3,2,1,1,1,1,0,2,2,2,1,1,1,1,1,1
ZXy6-W3UxKqK95cydAuqjBsgBVwC7vmWuKNH56mDPBmwEST1ypn4IgjuDubaNumm,2021-04-22T08:17:13Z,2021-04-22T08:17:13Z,2021-04-22T08:15:54Z,NA,NA,1,4,1,1,3,1,3,2,3,1,3,4,4,3,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
FovqlFceiOLK_51CUuYsTGFDkRb_79Qp9ksWUiAXHsOoqQIG-gqLyW_uqoxrpH8P,2021-04-22T08:20:57Z,2021-04-22T08:20:57Z,2021-04-22T08:19:08Z,8,6,6,4,5,5,1,1,5,1,1,3,1,4,2,1,1,3,1,3,1,1,0,3,6,7,1,1,5,1,1,1
C5q4l4VY58uI-UTy5HrY4WeSG6OnhSxakvWu4i5UOTA9yxVlOgqj-TCr8KRqeVov,2021-04-22T08:21:00Z,2021-04-22T08:21:00Z,2021-04-22T08:19:31Z,NA,NA,1,4,1,1,4,1,1,1,4,1,4,5,1,1,1,4,4,3,4,1,0,0,1,1,1,1,1,1,1,1
pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO,2021-04-22T08:21:32Z,2021-04-22T08:21:32Z,2021-04-22T08:19:53Z,NA,NA,2,6,1,1,4,1,1,1,4,1,2,7,3,3,3,1,1,1,1,1,0,0,1,1,2,1,1,1,1,1
_Qy0WqilNzf1neZaL4KX1EJwatr2U2v0n3hIQwanQ5cQzDY_Zf6vUK8758udxvQD,2021-04-22T08:24:13Z,2021-04-22T08:24:13Z,2021-04-22T08:21:34Z,7,6,4,3,1,1,3,1,1,1,2,1,2,2,2,2,2,3,2,3,2,1,0,0,3,1,1,1,1,1,1,1
6lbyoNvlMjy-jLCRlFoYGm6YbJ4uro2t06jbcOfBQq1sLwztdpfnjf4AkQYx-II8,2021-04-22T08:22:54Z,2021-04-22T08:22:54Z,2021-04-22T08:21:52Z,NA,NA,1,4,1,1,3,1,1,1,3,1,3,5,3,3,4,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
IUV_-D-61pyHb01mWp0MIhyIhcK1FGm6yEHTjgEGKSDNLmnyCM4lhzfHm02WoJ63,2021-04-22T08:24:32Z,2021-04-22T08:24:32Z,2021-04-22T08:23:03Z,8,9,3,5,2,3,3,2,2,1,4,1,3,4,1,1,2,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d,2021-04-22T08:27:45Z,2021-04-22T08:27:45Z,2021-04-22T08:24:28Z,NA,NA,1,5,1,1,4,1,1,1,4,1,5,5,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
uhXrU92gvwciopjyRlH_PPLNGskiRPEQFqj7lammFZg1wgicA6_1LnUxRkwZqQUk,2021-04-22T08:26:32Z,2021-04-22T08:26:32Z,2021-04-22T08:25:07Z,NA,NA,1,2,1,2,3,1,3,1,2,1,3,4,2,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
81UBoUUOMEjahazlPT7pNDgVDcgovF0x9JE9OezRs1MUMTB1pDgrISfmlQUQd0JL,2021-04-22T08:27:44Z,2021-04-22T08:27:44Z,2021-04-22T08:26:02Z,8,6,5,2,2,3,2,4,3,5,1,2,2,2,2,2,2,1,1,1,1,1,0,2,4,4,4,4,6,3,3,3
dyaKfOvq1sleNUy2rT9r0ncE0Gnat3pcMMM-a6TpQHz5JCufmSbHMFRypUNbfM9G,2021-04-22T08:28:11Z,2021-04-22T08:28:11Z,2021-04-22T08:26:47Z,NA,NA,2,2,3,5,2,3,5,2,2,4,3,3,1,1,1,2,1,1,1,1,0,1,4,5,2,2,2,2,2,2
PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz,2021-04-22T08:32:47Z,2021-04-22T08:32:47Z,2021-04-22T08:30:22Z,7,8,1,4,1,3,3,1,2,1,3,1,3,4,3,3,3,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Htw5eFGtlYYUHAASHpHMKX4_MilTZC464jVksy3RlBOVWXRF0z98Wz35k9m86_BC,2021-04-22T08:33:13Z,2021-04-22T08:33:13Z,2021-04-22T08:31:11Z,7,9,1,6,1,1,5,1,2,1,5,1,5,6,2,2,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
hqpbjrc0Dm8WMiPLGXbtouWbv2OEimgBA-LYg_YpVxai092ahpgpybI3vibsy5gh,2021-04-22T08:34:14Z,2021-04-22T08:34:14Z,2021-04-22T08:31:49Z,8,6,3,4,3,2,1,1,3,1,1,1,1,4,4,3,3,1,1,1,1,1,0,0,1,1,1,1,3,1,1,1
hF7xt4o4sYOrOz1y24six2b_6f6N2r16gbTTh3f0hr7ssfMuqR7oX6x6wylMEYo5,2021-04-22T08:33:27Z,2021-04-22T08:33:27Z,2021-04-22T08:32:03Z,10,8,1,6,1,1,4,1,1,1,4,1,4,6,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
pDno-M6HyQk-oEMelpTCeuqrogQr4AOapALBtmwqNuW7lTEJ1mAiht1ORF1kreRX,2021-04-22T08:35:11Z,2021-04-22T08:35:11Z,2021-04-22T08:32:46Z,NA,NA,2,5,2,1,4,1,3,1,4,1,4,6,3,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
jKhAxy3WE2y4dEWsw34U4Oq6bQfy1tTmEHR2K8aTvwAhEkjRvaWEKgLDFAAjZH9g,2021-04-22T08:34:19Z,2021-04-22T08:34:19Z,2021-04-22T08:32:49Z,7,9,1,6,1,1,4,1,1,1,4,1,6,7,1,1,1,4,1,3,1,1,0,1,1,1,1,1,1,1,1,1
-X_-r2iWImxvXme_BNn5RXX7SoWVzu83VC8H-R_gMeyE7Tt1LpErE_ZJlO5N46US,2021-04-22T08:35:44Z,2021-04-22T08:35:44Z,2021-04-22T08:32:50Z,9,8,1,6,1,1,4,1,1,1,4,1,4,6,1,1,2,4,2,2,2,1,0,1,1,1,1,1,1,1,1,1
xwmegx9pMyvg5SGy8OGIDGcunmAA2azxnlAGWVY6CCwr7yyjuFkYLvb_WAEe-kNi,2021-04-22T08:34:05Z,2021-04-22T08:34:05Z,2021-04-22T08:32:51Z,7,6,1,3,1,1,1,1,1,1,1,1,1,3,4,4,4,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
TxYfjMHWJk3-v5ZxX4w9IxFq4YkCrIJPDuM4FntoyQTE8R4K_rGV37Y_8vCqPizk,2021-04-22T08:35:15Z,2021-04-22T08:35:15Z,2021-04-22T08:33:16Z,NA,NA,3,5,1,1,4,2,2,1,4,1,4,4,1,1,2,4,1,1,3,1,0,2,1,1,1,1,1,1,1,1
c3QV9DlxJpiAScLV2XXT729aBSTXbcP16lBVL9vJgbmwTgteduWI6EpekmuhyGlP,2021-04-22T08:35:01Z,2021-04-22T08:35:01Z,2021-04-22T08:33:54Z,NA,NA,1,5,1,1,5,1,1,1,5,1,5,5,1,1,1,5,4,2,2,1,0,0,1,1,1,1,1,1,2,1
cmUKfSj-EPE_XZFzGzS1XAypmpFTcLHBoEfFZk5LUL0gvRS9ZbBcNGIBC2yfwXyM,2021-04-22T08:37:39Z,2021-04-22T08:37:39Z,2021-04-22T08:33:59Z,9,9,1,1,1,1,4,1,2,1,3,1,3,4,2,3,3,2,2,2,1,2,0,1,1,1,1,1,1,1,1,1
rUiRUBi7mi_C6_dXH9BR3PJ3nNE6bRQCorXGSqp90ztbcSGTjcalDneagC9T-l1d,2021-04-22T08:41:11Z,2021-04-22T08:41:11Z,2021-04-22T08:37:18Z,7,7,1,5,1,1,5,1,2,1,5,1,4,6,1,2,2,4,4,1,2,2,0,0,1,1,1,1,1,1,1,1
KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr,2021-04-22T08:39:36Z,2021-04-22T08:39:36Z,2021-04-22T08:38:10Z,NA,NA,1,1,1,1,4,1,1,1,4,1,4,5,1,1,2,4,4,4,3,1,0,1,1,1,1,1,1,1,1,1
ELJwcYBp_Kr1hCOJRQ8Xk2mc8eXL6JnUGL4029RKywiuDJAboYbnYKC-5qFlThp-,2021-04-22T08:40:34Z,2021-04-22T08:40:34Z,2021-04-22T08:38:21Z,7,5,1,5,1,1,5,1,1,1,5,1,5,7,1,1,2,1,1,3,1,2,1,0,1,1,1,1,1,1,1,1
XbldBPXYMfHPJyTohSqTIKZIceo6wYScfzVctDvZz_apmI4zlC5HY2wxeDeF7HIa,2021-04-22T08:40:22Z,2021-04-22T08:40:22Z,2021-04-22T08:38:42Z,8,8,1,1,1,1,1,1,1,1,4,1,4,4,4,4,3,1,1,3,4,1,0,1,1,1,1,1,1,1,1,1
uLdIrCO-7a083HtRi0i3Sj5tjMa2pBsgp263TrLCG0G2y7vitb9zdegFefWvng2T,2021-04-22T08:40:18Z,2021-04-22T08:40:18Z,2021-04-22T08:39:01Z,7,9,1,6,1,1,6,1,1,1,5,1,6,6,2,2,2,2,1,1,3,1,0,1,1,1,1,1,1,1,1,1
rS7Q9jrqirIu6uTQHWqkZ9PRUX2csfL8Jy2jofMaI0GNy8HX9kr3Rcz3r0ZhV74z,2021-04-22T08:41:38Z,2021-04-22T08:41:38Z,2021-04-22T08:39:41Z,NA,NA,2,3,3,5,3,1,4,1,4,1,3,2,3,2,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Bay4sNuHYQHtSySsFJubPmKITcDtsDy8VHoaR5tCygKmdUlgK5hHrZgZ4RMYQfAf,2021-04-22T08:41:23Z,2021-04-22T08:41:23Z,2021-04-22T08:39:44Z,NA,NA,2,2,3,3,3,1,3,2,2,1,3,7,3,3,3,2,2,1,1,1,0,1,2,2,1,2,2,1,1,1
e4OqyIB5f2PM7eWL5iokFmFxrDsD-eX5ChQMOG3igOIbnPSeSEedQ2AwEGnwkIfC,2021-04-22T08:41:16Z,2021-04-22T08:41:16Z,2021-04-22T08:40:07Z,NA,NA,1,6,1,1,6,1,1,1,6,1,6,7,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
6lbyoNvlMjy-jLCRlFoYGm6YbJ4uro2t06jbcOfBQq1sLwztdpfnjf4AkQYx-II8,2021-04-22T10:03:59Z,2021-04-22T10:03:59Z,2021-04-22T10:02:54Z,NA,NA,3,4,1,3,2,1,3,1,3,1,4,3,1,1,1,3,3,1,3,1,0,0,1,3,1,1,1,1,1,1
dyaKfOvq1sleNUy2rT9r0ncE0Gnat3pcMMM-a6TpQHz5JCufmSbHMFRypUNbfM9G,2021-04-22T10:05:02Z,2021-04-22T10:05:02Z,2021-04-22T10:03:22Z,NA,NA,2,2,4,5,2,3,5,2,1,4,2,3,1,1,1,1,1,1,1,1,0,1,4,4,2,2,2,1,2,1
e4OqyIB5f2PM7eWL5iokFmFxrDsD-eX5ChQMOG3igOIbnPSeSEedQ2AwEGnwkIfC,2021-04-22T10:05:07Z,2021-04-22T10:05:07Z,2021-04-22T10:03:44Z,NA,NA,1,6,1,1,6,1,1,1,6,1,6,7,1,1,1,3,3,3,3,1,0,0,1,1,1,1,1,1,1,1
hF7xt4o4sYOrOz1y24six2b_6f6N2r16gbTTh3f0hr7ssfMuqR7oX6x6wylMEYo5,2021-04-22T10:05:13Z,2021-04-22T10:05:13Z,2021-04-22T10:03:57Z,NA,NA,1,6,1,1,5,1,1,1,4,1,5,5,1,1,1,2,1,3,2,2,0,0,1,1,1,1,1,1,1,1
70BaA3m1hK1yJROpb6gYpC5-zYV-2ZvyytUDqSuWI37TgOKCKn-fD0yEgLI5MKQr,2021-04-22T10:05:58Z,2021-04-22T10:05:58Z,2021-04-22T10:04:51Z,NA,NA,1,3,2,1,1,1,4,1,2,1,2,4,4,2,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d,2021-04-22T10:07:27Z,2021-04-22T10:07:27Z,2021-04-22T10:05:08Z,NA,NA,4,4,1,1,1,4,1,1,2,4,5,1,1,1,1,4,1,4,1,1,0,0,1,1,1,1,1,1,1,1
K8XbKYOe2wYq-0sXKNeGMtzAZi1sToz6eO4KPpXCOYhGwqG-CYgu5LlnVu2J4_HM,2021-04-22T10:06:58Z,2021-04-22T10:06:58Z,2021-04-22T10:05:25Z,NA,NA,1,5,1,1,1,1,1,1,3,1,6,4,4,5,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
98a4_uBhUSrMNiFUXcAYQvcRPtaKUV6hzqGSn2TwBOOqlKy8u6wCXlTk-OJhBIBT,2021-04-22T10:07:09Z,2021-04-22T10:07:09Z,2021-04-22T10:05:28Z,NA,NA,1,2,1,4,2,1,3,1,1,1,2,1,2,1,1,2,1,1,2,1,0,1,3,4,1,1,1,2,1,1
JgNxep5XRbUppaRaU0umPY8U507kLaZgo6v6gUTpJ_EQRqWFKZYCBrUBONjVyXwv,2021-04-22T10:06:48Z,2021-04-22T10:06:48Z,2021-04-22T10:06:06Z,NA,NA,1,5,1,1,3,1,4,1,3,1,3,5,3,2,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
C5q4l4VY58uI-UTy5HrY4WeSG6OnhSxakvWu4i5UOTA9yxVlOgqj-TCr8KRqeVov,2021-04-22T10:07:45Z,2021-04-22T10:07:45Z,2021-04-22T10:06:15Z,NA,NA,1,5,1,1,4,1,1,1,3,1,4,4,1,1,2,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
mjt3h_tgS--AA_epVjH0Z316UU8iyv-QtZ6yF1Y84uyBEONJrFBikXwKWKvxcLsY,2021-04-22T10:08:36Z,2021-04-22T10:08:36Z,2021-04-22T10:06:51Z,9,4,1,5,1,1,1,1,1,1,1,1,2,3,3,2,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
-X_-r2iWImxvXme_BNn5RXX7SoWVzu83VC8H-R_gMeyE7Tt1LpErE_ZJlO5N46US,2021-04-22T10:10:40Z,2021-04-22T10:10:40Z,2021-04-22T10:07:22Z,NA,NA,1,6,1,1,5,1,1,1,5,1,5,7,2,1,2,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
PKiPJmeBT0hrnAIEXXgRCzmcgwvj4FFwY_HfttvIGQPcihixT7P020QmmrCFVDJa,2021-04-22T10:08:38Z,2021-04-22T10:08:38Z,2021-04-22T10:07:34Z,NA,NA,1,5,1,3,4,1,3,1,4,2,5,4,2,2,2,4,1,3,1,2,0,1,1,1,1,1,1,1,1,1
Y8xUXMRP_EC3fnaB5Tt_9RYnJdrLCBoq5ALhwVHjQRMZftSHgqv6KT0_l6ZFZ9Bo,2021-04-22T10:10:56Z,2021-04-22T10:10:56Z,2021-04-22T10:07:44Z,NA,NA,1,3,1,1,3,3,6,1,3,2,1,3,4,4,4,1,1,1,1,1,0,0,1,3,1,1,1,3,1,1
LEbO9m3R6oxlv1Lg8kUmd776E-eUVLmauJ8DQH32tXBt6CHh1XfOIVXAfYlkPBI7,2021-04-22T10:10:09Z,2021-04-22T10:10:09Z,2021-04-22T10:08:57Z,NA,NA,3,2,3,3,3,2,4,2,3,1,3,4,1,1,1,3,2,3,2,2,0,2,2,3,1,2,1,1,3,1
Bay4sNuHYQHtSySsFJubPmKITcDtsDy8VHoaR5tCygKmdUlgK5hHrZgZ4RMYQfAf,2021-04-22T10:12:23Z,2021-04-22T10:12:23Z,2021-04-22T10:09:29Z,NA,NA,3,3,2,3,3,2,3,2,2,2,3,3,4,4,3,2,1,1,1,1,1,0,2,2,2,2,2,1,1,1
XbldBPXYMfHPJyTohSqTIKZIceo6wYScfzVctDvZz_apmI4zlC5HY2wxeDeF7HIa,2021-04-22T10:11:40Z,2021-04-22T10:11:40Z,2021-04-22T10:09:50Z,NA,NA,1,5,1,1,4,1,1,1,5,1,5,4,1,1,2,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um,2021-04-22T10:11:48Z,2021-04-22T10:11:48Z,2021-04-22T10:10:32Z,6,6,1,4,1,2,4,1,3,1,2,3,4,4,4,4,3,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-22T10:12:23Z,2021-04-22T10:12:23Z,2021-04-22T10:10:52Z,9,9,1,5,1,1,5,1,1,1,5,1,5,6,1,1,1,4,1,1,3,2,0,1,1,1,1,1,1,1,1,1
g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j,2021-04-22T10:18:17Z,2021-04-22T10:18:17Z,2021-04-22T10:10:56Z,8,7,1,6,2,2,4,2,3,1,4,1,4,7,1,1,1,5,4,1,5,1,0,0,1,1,1,1,2,1,1,1
YeKa1X1Wrz7z9mAkiIyCqdI3AI2SDTJw9dC45WEGn9kxdsVY462TFd6S9WeJrQDB,2021-04-22T10:12:43Z,2021-04-22T10:12:43Z,2021-04-22T10:11:26Z,NA,NA,1,6,1,1,3,1,1,1,5,1,4,6,3,2,3,3,3,3,3,1,0,0,1,1,1,1,1,1,1,1
mlggkicJjUdh9XepSzcLkthpinEiwrP4AIWN10Z32yXY3k9EqKI7J8H2yEwItfsT,2021-04-22T10:13:50Z,2021-04-22T10:13:50Z,2021-04-22T10:11:48Z,NA,NA,1,5,1,1,4,1,2,2,5,1,5,5,1,1,2,3,1,1,2,1,0,0,2,2,1,1,1,1,1,1
OAGZyL1DYrPpS3SBgXzZupJ44a1KmLjnWme10y8ZLIa1BM8NQyawBROrOG39J5oQ,2021-04-22T10:13:31Z,2021-04-22T10:13:31Z,2021-04-22T10:12:05Z,5,8,2,1,1,1,3,1,4,1,3,1,3,3,4,4,3,2,1,1,2,1,0,0,1,1,1,1,2,1,1,1
KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr,2021-04-22T10:14:20Z,2021-04-22T10:14:20Z,2021-04-22T10:12:27Z,NA,NA,1,5,1,1,1,1,1,1,4,1,5,6,1,1,2,3,1,3,1,3,0,1,1,1,1,1,1,1,1,1
81UBoUUOMEjahazlPT7pNDgVDcgovF0x9JE9OezRs1MUMTB1pDgrISfmlQUQd0JL,2021-04-22T10:14:12Z,2021-04-22T10:14:12Z,2021-04-22T10:13:15Z,NA,NA,6,1,2,4,2,2,3,5,1,1,1,1,1,1,1,1,1,2,1,1,0,0,4,4,4,4,6,3,5,3
hqpbjrc0Dm8WMiPLGXbtouWbv2OEimgBA-LYg_YpVxai092ahpgpybI3vibsy5gh,2021-04-22T10:15:15Z,2021-04-22T10:15:15Z,2021-04-22T10:13:36Z,NA,NA,4,4,1,2,4,1,5,2,1,1,4,4,3,5,3,1,1,1,1,1,0,1,1,1,1,1,3,1,1,1
PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_,2021-04-22T10:17:22Z,2021-04-22T10:17:22Z,2021-04-22T10:13:46Z,8,10,1,5,5,1,3,1,5,1,3,1,4,5,1,2,1,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1
7EkG8aa2Vyy-kYFKCUH2sfvsXwSyWrDXCtKcRJC63Cusqfv2ts2r57y9jMooMHvP,2021-04-22T10:16:01Z,2021-04-22T10:16:01Z,2021-04-22T10:14:38Z,NA,NA,4,2,2,4,1,1,3,2,1,1,1,3,1,1,2,4,1,3,3,1,0,0,2,2,1,1,1,1,1,1
Htw5eFGtlYYUHAASHpHMKX4_MilTZC464jVksy3RlBOVWXRF0z98Wz35k9m86_BC,2021-04-22T10:15:49Z,2021-04-22T10:15:49Z,2021-04-22T10:14:40Z,NA,NA,1,6,1,1,6,1,1,1,6,1,6,6,3,3,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
i016TG7h7rt6u_4CgPFSV6nGwYar-OArOSEeAopSzsVaXFLyUv2n3IUvynGm1lwn,2021-04-22T10:15:58Z,2021-04-22T10:15:58Z,2021-04-22T10:14:57Z,7,7,1,5,1,1,5,1,1,1,5,1,5,7,1,1,1,4,2,1,1,1,0,1,1,1,1,1,1,1,1,1
eSae9QApDeuFbVZJkNBR3fHv-ovRRoWfGN9g-92oWZW7e5mD2rTCE76JrH7A2woV,2021-04-22T10:17:04Z,2021-04-22T10:17:04Z,2021-04-22T10:15:06Z,NA,NA,2,1,1,1,2,1,2,2,3,1,2,4,2,2,2,3,2,3,1,1,0,1,2,2,1,2,2,1,1,1
F9ismrMe6C4FGIypz7E-UPEzV_EithnI2jeEAo6ig3d4dl3VuaW3kebAjwK4428a,2021-04-22T10:17:26Z,2021-04-22T10:17:26Z,2021-04-22T10:15:47Z,NA,NA,4,3,1,4,1,5,3,1,1,3,2,4,1,1,1,5,1,3,1,2,0,1,1,1,1,1,1,1,1,1
L7rGLPoG1qoB2TQVtXbMHZxXFjSI70XE5MzwKhiP4atmu_PO5bvESjaOM1uXkLU4,2021-04-22T10:27:25Z,2021-04-22T10:27:25Z,2021-04-22T10:17:21Z,7,9,1,4,1,1,3,1,2,2,4,1,3,4,1,1,3,3,1,3,1,2,0,1,1,1,1,2,1,1,1,1
w97Ml38uxYbd90h29j0BR1FeLmP1J-tJQOHClxic0_1s3rZdJsLs1e-NazUZcsck,2021-04-22T10:19:50Z,2021-04-22T10:19:50Z,2021-04-22T10:18:09Z,7,6,1,4,1,1,3,1,1,1,4,1,4,4,1,2,2,3,1,2,1,1,0,0,1,1,1,1,1,1,1,1
yQEF6Gu-xuTuEk2HKwT2_gJ93J65z0wzoIrQICQz9M9Q8NzmdXKz2UAyQekjmwVZ,2021-04-22T10:21:56Z,2021-04-22T10:21:56Z,2021-04-22T10:19:24Z,8,9,1,5,1,1,4,1,1,1,4,1,4,4,1,1,1,4,1,4,2,1,0,0,1,1,1,1,1,1,1,1
EFetU8-3DjzROZR-q9IH5zHVYhkZPDvj4KYBWNNGmzen5qlCZfuTh_mX5eeaBf1M,2021-04-22T10:22:34Z,2021-04-22T10:22:34Z,2021-04-22T10:20:53Z,7,4,2,4,1,2,4,1,3,1,3,4,4,3,4,4,4,1,1,1,1,1,0,1,4,4,1,1,1,1,2,1
IH7cpSPrBrn_E7RYVgslXJHOq_cKuwAjrlCNYbsBKhiI4nDK1PFXXs7SpXnvNZgt,2021-04-22T10:24:48Z,2021-04-22T10:24:48Z,2021-04-22T10:23:19Z,6,7,2,5,4,2,5,3,5,3,4,4,4,3,3,3,4,1,1,1,1,1,0,0,6,5,2,5,3,1,2,1
ptFuHjR1tx-BvAMWSVsE6UCVdPmU2_cyBdDZe1G9CRPezHxoJG3DQge7c7HowcHA,2021-04-22T10:25:35Z,2021-04-22T10:25:36Z,2021-04-22T10:23:30Z,7,7,2,4,1,2,5,1,2,1,4,1,6,5,3,2,3,2,1,4,1,1,0,1,1,1,1,1,1,1,1,1
EMn2AD5cxTMUYV-vrVkZ-CK0VzYY_JnNJ06xNO184bPfIVzDMXjhP3-pDdRrnay-,2021-04-22T10:25:48Z,2021-04-22T10:25:48Z,2021-04-22T10:24:18Z,7,9,1,6,1,1,4,1,1,1,4,1,4,5,4,4,4,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1
